26, 95, 6, 14
61, 49, 53
14, 58, 94
43, 52, 73
1, 18, 95
99, 28, 5
58, 22, 85
10, 72, 84
7, 77, 88
98, 37, 97
9, 71, 99
34, 96, 14
10, 56, 25
65, 95, 58
58, 88, 10
66, 11, 9
65, 72, 83
79, 31, 69
65, 66, 43
32, 66, 89
76, 58, 17
45, 32, 34
25, 48, 6
1, 14, 87
77, 22, 28
17, 49, 29
21, 89, 26
90, 5, 31
26, 14, 49
89, 92, 35
43, 38, 52
89, 91, 45
6, 47, 66
0, 35, 52
3, 78, 31
79, 98, 49
87, 37, 45
18, 95, 3
85, 63, 89
32, 85, 1
52, 29, 30
97, 10, 70
64, 20, 30
11, 34, 69
9, 98, 53
68, 60, 30
14, 41, 55
22, 14, 33
10, 27, 76
53, 60, 5
51, 96, 67
65, 9, 32
77, 29, 3
79, 70, 55
62, 76, 55
1, 49, 92
47, 29, 89
48, 68, 50
30, 44, 41
41, 66, 55
61, 64, 89
98, 80, 29
41, 83, 59
82, 85, 17
6, 22, 94
94, 99, 10
72, 2, 91
82, 42, 47
64, 70, 35
10, 2, 80
30, 32, 34
38, 49, 63
81, 94, 83
70, 42, 66
5, 83, 29
7, 34, 48
20, 26, 52
97, 90, 83
3, 37, 23
51, 32, 22
48, 0, 70
81, 83, 66
6, 62, 49
14, 72, 18
20, 2, 87
42, 68, 87
45, 9, 47
30, 43, 52
9, 32, 79
32, 36, 79
70, 82, 47
94, 77, 63
87, 33, 27
85, 42, 10
70, 49, 39
81, 62, 7
72, 98, 30
36, 7, 27
66, 69, 62
20, 99, 91
9, 66, 99
82, 17, 6
51, 31, 86
18, 59, 85
33, 90, 70
37, 48, 44
6, 59, 26
22, 59, 77
41, 18, 6
58, 99, 18
9, 90, 72
11, 29, 45
56, 6, 86
20, 0, 22
65, 47, 94
56, 91, 37
94, 38, 64
58, 48, 97
53, 99, 17
45, 9, 87
64, 49, 89
27, 42, 89
89, 87, 94
27, 44, 49
60, 24, 33
50, 22, 24
80, 17, 93
18, 33, 15
9, 58, 28
87, 99, 68
15, 14, 82
28, 24, 94
44, 0, 31
0, 96, 37
61, 97, 94
31, 44, 63
50, 24, 2
0, 71, 45
31, 82, 85
56, 67, 64
78, 59, 18
7, 17, 32
58, 37, 39
77, 9, 34
71, 82, 28
32, 39, 87
56, 85, 6
36, 10, 20
94, 32, 47
8, 27, 10
79, 94, 55
58, 97, 60
45, 6, 62
22, 3, 85
63, 55, 41
71, 94, 36
63, 33, 83
77, 37, 85
94, 28, 31
9, 47, 58
86, 54, 96
48, 39, 54
23, 24, 62
94, 39, 79
29, 92, 23
2, 28, 93
58, 8, 3
14, 35, 33
39, 31, 91
59, 8, 24
67, 41, 0
2, 59, 68
60, 3, 77
52, 78, 43
83, 99, 33
83, 48, 42
2, 86, 14
67, 47, 22
80, 67, 97
99, 9, 67
28, 48, 80
70, 43, 86
26, 82, 7
83, 81, 53
29, 60, 22
19, 91, 71
26, 43, 98
2, 29, 90
50, 85, 32
80, 90, 55
22, 63, 3
24, 55, 58
59, 87, 11
87, 23, 53
48, 64, 22
89, 43, 47
19, 36, 20
99, 82, 9
56, 18, 42
60, 96, 18
78, 79, 35
58, 7
81, 44
98, 15
81, 60
56, 54
67, 8
93, 47
29, 81
78, 33
9, 71
14, 93
96, 23
22, 35
44, 99
49, 32
62, 41
62, 15
70, 71
26, 64
14, 78
32, 54
23, 29
99, 28
33, 70
98, 28
0, 85
68, 35
14, 17
93, 17
47, 48
2, 8
41, 91
41, 32
36, 27
96, 23
0, 60
26, 22
60, 55
58, 47
91, 52
17, 82
77, 70
15, 82
99, 81
2, 24
42, 52
55, 67
47, 23
82, 98
7, 79
17, 87
55, 61
99, 42
45, 67
59, 32
83, 23
78, 77
41, 79
77, 37
79, 47
33, 48
60, 56
62, 52
98, 0
94, 35
62, 32
60, 9
62, 56
35, 47
19, 60
59, 62
98, 36
22, 41
81, 0
70, 22
28, 71
77, 20
23, 14
71, 18
81, 54
2, 79
7, 98
28, 85
8, 39
59, 64
98, 83
93, 54
2, 54
71, 17
42, 80
20, 49
61, 39
64, 59
22, 61
47, 60
9, 70
18, 33
93, 81
24, 70
2, 60
23, 42
44, 37
98, 62
9, 19
81, 49
17, 87
86, 8
98, 67
22, 0
94, 24
17, 71
33, 54
90, 64
87, 28
81, 93
83, 80
36, 26
18, 36
23, 61
79, 59
70, 19
56, 28
33, 17
62, 19
79, 87
54, 31
26, 19
56, 31
41, 94
70, 94
8, 83
99, 62
37, 56
59, 79
42, 23
18, 83
94, 99
93, 96
91, 42
49, 86
80, 56
52, 47
42, 28
98, 80
36, 26
17, 49
52, 8
24, 59
79, 85
83, 90
62, 71
85, 87
44, 56
23, 37
28, 26
62, 94
90, 44
36, 87
87, 61
31, 96
24, 18
52, 86
33, 45
60, 83
37, 83
59, 26
91, 96
36, 19
90, 8
85, 70
23, 80
67, 93
68, 17
59, 39
93, 59
39, 87
87, 23
39, 96
91, 45
42, 33
86, 28
86, 81
31, 8
87, 86
80, 68
42, 83
37, 44
42, 24
67, 96
98, 93
52, 45
81, 87
96, 45
86, 52
81, 28
42, 28
36, 45
68, 19
18, 2
93, 83
67
45
80
28
93
22
85
80
45
45
24
22
85
93
42
37
22
90
19
8
87
67
8
8
23
44
44
85
22
31
90
17
31
67
19
22
83
83
19
90
22
45
67
83
24
96
52
80
59
36
19
83
83
42
90
98
44
67
36
98
52
28
18
67
90
31
80
19
96
45
19
42
80
96
28
17
33
59
83
36
28
19
19
19
24
44
98
19
59
80
31
96
45
98
42
96
24
80
44
44
90
45
17
45
28
17
36
80
87
24
31
17
80
24
36
31
24
87
44
22
33
98
59
22
24
22
59
96
28
36
45
80
59
28
28
33
28
24
80
80
42
42
33
31
90
42
24
36
90
31
90
42
96
28
31
33
31
33
80
24
36
90
80
96
31
90
24
96
90
87
28
96
90
24
90
24
36
28
33
28
24
96
36
96
87
33
33
33
96
96
96
28
33
33
33
33
28
28
33
33
